Molecule ChEMBL ID,Canonical_smiles,Papp_(ucm/s),MW,TPSA,LogP,NumHDonors,NumHAcceptors,NumRotatableBonds,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,NumRadicalElectrons,NumValenceElectrons,FilterItLogS
CHEMBL497422,O=c1c(C2=CS(=O)(=O)c3ccccc3N2)c(O)c2cc(F)ccc2n1CCC1CC1,0.6,426.4690000000003,88.4,3.844100000000002,2.0,6.0,4.0,1.1666666666666667,1.9333333333333331,2.7,0.0,154.0,-5.530415242
CHEMBL207440,CC(C)C[C@H](NC(=S)Nc1ccccc1)C(=O)N[C@H]1CCOC1O,14.3,351.4720000000001,82.62,1.6111999999999995,4.0,4.0,6.0,1.375,2.083333333333333,2.6666666666666665,0.0,132.0,-2.945907245
CHEMBL3287852,CC(C)(C)CC[C@H]1C[C@@H](c2cc(=O)[nH]o2)CCN1,4.5,252.358,58.03,2.6298000000000004,2.0,3.0,3.0,1.4444444444444444,2.2222222222222223,2.833333333333333,0.0,102.0,-3.997876508
CHEMBL443578,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(-c4ccccc4CN4CCCC4)cc2)CC3)cc1,3.5,521.6210000000004,93.69,4.445500000000004,1.0,6.0,7.0,0.9230769230769232,1.6153846153846154,2.3076923076923075,0.0,198.0,-6.564218359
CHEMBL393587,CCCCCCC(N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(N)=O,4.845,473.5740000000002,180.4,1.3278000000000034,6.0,5.0,15.0,1.0,1.7058823529411764,2.3823529411764706,0.0,186.0,-4.754116422
CHEMBL2170955,OCCNc1cnc2nnn(Cc3ccc4ncccc4c3)c2n1,2.79,321.34400000000005,101.64,1.2219999999999995,2.0,8.0,5.0,1.1666666666666667,2.125,3.0416666666666665,0.0,120.0,-4.39886424
CHEMBL2181097,O=C1Cc2cc(S(=O)(=O)N3CCN(c4ccc(C(=O)O)cc4)CC3)ccc2N1,0.2,401.4440000000001,107.02,1.3902999999999992,2.0,5.0,4.0,1.0,1.6785714285714286,2.321428571428572,0.0,146.0,-3.348069837
CHEMBL2325697,C[C@@H]1COCCN1c1cc(C2(S(C)(=O)=O)CC2)nc(-c2cccc3[nH]ccc23)n1,23.0,412.5150000000001,88.17999999999999,2.883700000000001,1.0,6.0,4.0,1.2413793103448276,2.0689655172413794,2.793103448275862,0.0,152.0,-5.532062145
CHEMBL2182002,Cc1cc(S(=O)(=O)N2CCN(C)CC2)ccc1-c1cnc(N)c(C(=O)Nc2cccnc2)n1,24.0,467.5550000000001,134.41,1.6176199999999992,2.0,8.0,5.0,1.121212121212121,1.878787878787879,2.5454545454545454,0.0,172.0,-5.083730958
CHEMBL2402249,CCOC(=O)c1cc(C#N)c(N2CCN(C(=O)NS(=O)(=O)c3ccc(Cl)cc3)CC2)nc1C(F)(F)F,0.13,545.9270000000002,132.7,3.022680000000002,1.0,8.0,5.0,1.1944444444444444,1.805555555555556,2.333333333333333,0.0,192.0,-5.330175226
CHEMBL1684876,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)c1ccc(C#N)cc1)C(=O)Nc1cc(C(=O)NCc2ccccc2)cc(-c2ccc(C(N)=O)cc2)c1,0.5,750.856,203.51,5.470480000000004,6.0,7.0,15.0,0.6785714285714286,1.3392857142857142,1.9642857142857144,0.0,284.0,-10.15394764
CHEMBL3120300,CCc1cnc(-c2ccc(C)cc2NC(=O)O[C@@H]2C[C@H]3C(=O)N[C@]4(C(=O)NS(=O)(=O)C5CC5)C[C@H]4/C=C\CCCCN(C)C(=O)[C@@H]3C2)s1,15.0,697.8799999999999,163.86999999999998,4.306020000000004,3.0,9.0,7.0,1.1666666666666667,1.9375,2.6666666666666665,0.0,258.0,-6.805152124
CHEMBL3221579,CNC(=O)[C@@H](NC(=O)[C@@](O)(CCCN(Cc1ccc(C#Cc2cccnc2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)Cc1ccccc1)C(C)(C)C,6.1,726.9189999999999,161.98999999999998,4.1162000000000045,5.0,8.0,14.0,0.8113207547169812,1.4339622641509433,2.0,0.0,284.0,-8.558041239
CHEMBL1828632,CCCCCn1cc(C(=O)c2cccc3ccccc23)c2ccncc21,13.0,342.4420000000001,34.89,5.610700000000005,0.0,3.0,6.0,0.9615384615384616,1.807692307692308,2.6923076923076925,0.0,130.0,-6.533642992
CHEMBL570317,N#Cc1cccc(CN(c2ccc3[nH]ccc3c2)C2CCNCC2)c1,14.0,330.4350000000002,54.85,3.798180000000002,2.0,3.0,4.0,1.08,1.96,2.8,0.0,126.0,-5.447553461
CHEMBL3616777,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C)NC(=O)c2csc1n2,0.2,721.9250000000002,169.90999999999997,2.7188000000000034,4.0,8.0,6.0,0.803921568627451,1.392156862745098,2.0,0.0,276.0,-7.504621567
CHEMBL3287843,Cn1oc(C2CCNCC2)cc1=O,0.4,182.223,47.17,0.4453000000000001,1.0,4.0,1.0,1.5384615384615383,2.230769230769231,2.769230769230769,0.0,72.0,-1.765171306
CHEMBL1162958,CNC(=O)c1cc(Oc2ccc3oc(Nc4ccc(Cl)cc4)nc3c2)ccn1,10.0,394.818,89.28,4.771700000000003,2.0,6.0,5.0,1.0714285714285714,1.8571428571428568,2.642857142857143,0.0,140.0,-6.78477317
CHEMBL552341,NS(=O)(=O)c1cccc(CN(c2ccc3[nH]ccc3c2)C2CCNCC2)c1,0.7,384.50500000000017,91.22,2.573900000000001,3.0,4.0,5.0,1.0740740740740742,1.8888888888888888,2.6666666666666665,0.0,142.0,-4.889626373
CHEMBL271586,N=C(N)NCCC[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)CCCCC(=O)NCCCN(CC(N)=O)C(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O,19.0,878.0479999999998,286.59,0.7924700000000104,10.0,8.0,12.0,0.671875,1.234375,1.875,0.0,340.0,-10.26957909
CHEMBL2380447,COc1cccc(-c2cccc(C3(C)COCC(N)=N3)c2)c1,20.0,296.36999999999995,56.84,2.9648000000000003,1.0,4.0,3.0,1.1363636363636365,1.8636363636363635,2.590909090909091,0.0,114.0,-4.721734835
CHEMBL2058833,CC1(C)c2nc(-c3ccc(F)cc3)c(Nc3ccc(F)cc3)n2CCN1C(=O)CN,1.26,411.4560000000002,76.18,3.6079000000000017,2.0,5.0,4.0,1.0666666666666669,1.6666666666666667,2.2666666666666666,0.0,156.0,-5.679547178
CHEMBL1981592,CC[C@H](C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](N)Cc1c[nH]cn1)C(C)C)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)O,0.1,3326.8379999999884,1452.8999999999994,-15.036200000000134,49.0,48.0,113.0,0.2606837606837607,0.5085470085470085,0.8162393162393162,0.0,1304.0,-14.02334941
CHEMBL3287854,O=c1cc([C@H]2CCN[C@@H](CCc3ccccc3)C2)o[nH]1,2.6,272.348,58.03,2.4363,2.0,3.0,4.0,1.25,2.1,2.85,0.0,106.0,-4.5426829
CHEMBL235265,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(-c4ccccc4CN4CC[C@@H](O)C4)cc2)CC3)cc1,2.3,537.6200000000003,113.92,3.4163000000000023,2.0,7.0,7.0,1.025,1.75,2.425,0.0,204.0,-5.739712088
CHEMBL3261266,COc1cc(OC)c(/C=C/S(=O)(=O)Cc2cnc(OC)c(NS(C)(=O)=O)c2)c(OC)c1,8.9,472.5410000000002,130.12,2.0732,1.0,9.0,10.0,0.935483870967742,1.5483870967741935,2.032258064516129,0.0,170.0,-5.083784069
CHEMBL405316,COC(=O)N[C@H](C(=O)NN(CCC[C@@](O)(Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)Cc1ccc(-c2nccs2)cc1)C(C)(C)C,20.0,713.901,153.12,4.942500000000006,5.0,9.0,14.0,1.0,1.7058823529411764,2.372549019607843,0.0,270.0,-8.125935424
CHEMBL3125633,CCCCCc1c(Cl)nc(NC(=O)NC(C)(C)C)c(=O)n1CC(=O)Nc1ccccc1C(=O)NS(=O)(=O)c1ccc(C(F)(F)F)cc1,0.04,699.1520000000004,168.36,5.325600000000004,4.0,8.0,11.0,0.9574468085106383,1.5957446808510638,2.191489361702128,0.0,254.0,-9.217587327
CHEMBL2402153,O=C(c1cnc(N2CCN(C(=O)NS(=O)(=O)c3ccc(Cl)s3)CC2)c(Cl)c1)C1CC1,0.12,489.4060000000003,99.68,3.2631000000000023,1.0,7.0,5.0,1.1333333333333333,1.8333333333333333,2.4,0.0,160.0,-4.527214354
CHEMBL152067,CC(C)(C)NCC(O)COc1ccc(NC(=O)NC2CCCCC2)cc1,0.05,363.5020000000002,82.62,3.268600000000002,4.0,4.0,7.0,1.1923076923076923,1.8461538461538465,2.4615384615384617,0.0,146.0,-4.517175379
CHEMBL2402244,CCOC(=O)c1cc(C#N)c(N2CCN(C(=O)NS(=O)(=O)c3ccc(Cl)s3)CC2)nc1C(F)(F)F,0.076,551.9560000000002,132.7,3.0841800000000017,1.0,9.0,5.0,1.2857142857142858,1.9428571428571428,2.4571428571428573,0.0,188.0,-4.8948163
CHEMBL2376327,CCC1(C)NC(=O)c2cc(S(=O)(=O)Nc3ccccc3Cl)ccc2NC1=O,6.4,407.8790000000001,104.37,2.9914000000000014,3.0,4.0,4.0,1.148148148148148,1.851851851851852,2.5185185185185186,0.0,142.0,-6.242034739
CHEMBL2397489,NC(=O)[C@H]1[C@@H](c2ccccc2)CCN1C(=O)[C@@H](N)Cc1ccccc1,0.58,337.42300000000006,89.42,1.4263999999999994,2.0,3.0,5.0,1.04,1.64,2.24,0.0,130.0,-2.986629623
CHEMBL328187,Cn1cc(-c2ccc3c(c2)c(C2CCN(CCN4CCNC4=O)CC2)cn3-c2ccc(F)cc2)nn1,5.0,487.58300000000014,71.22,3.769700000000002,1.0,6.0,6.0,1.0277777777777777,1.8333333333333333,2.5277777777777777,0.0,186.0,-5.682538096
CHEMBL495994,CC(C)[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccc(O)c(C(C)(C)C)c1)C(N)=O,0.0,496.6520000000003,138.75,2.2553000000000005,4.0,5.0,10.0,1.0,1.6111111111111112,2.138888888888889,0.0,196.0,-4.846073245
CHEMBL2177161,CN1CCN(S(=O)(=O)c2ccc(-c3cnc(N)c(C(=O)Nc4cccnc4)n3)cc2)CC1,14.0,453.5280000000002,134.41,1.309199999999999,2.0,8.0,5.0,1.0625,1.78125,2.4375,0.0,166.0,-4.559612651
CHEMBL2387691,Cc1nn(-c2cccc(NC(=O)[C@H]3C[C@@H]3c3ccccc3)c2)c(C)c1CC(=O)O,3.0,389.45500000000015,84.22,3.8584400000000025,2.0,4.0,6.0,1.137931034482759,1.896551724137931,2.6206896551724137,0.0,148.0,-4.935002153
CHEMBL222720,CCCS(=O)(=O)N1CCC(CNC(=O)c2c(F)ccc(Cl)c2F)(C(=O)N2CCOCC2)CC1,22.0,507.9870000000003,96.02,2.0288000000000004,1.0,5.0,7.0,1.1515151515151516,1.7878787878787878,2.393939393939394,0.0,184.0,-5.456824007
CHEMBL224254,O=C1C(Cl)=C(Nc2ccc(OC(F)(F)F)cc2)C(=O)c2cnccc21,2.24,368.6980000000001,68.28999999999999,3.921700000000001,1.0,5.0,3.0,1.0,1.68,2.32,0.0,128.0,-5.581174609
CHEMBL2022465,Cn1ccc2c(=O)n(Cc3ccccc3C#N)c(N3CCC[C@@H](N)C3)nc21,1.84,362.4370000000002,92.87,1.58248,1.0,7.0,3.0,1.3333333333333333,2.1481481481481484,2.925925925925926,0.0,138.0,-3.369117225
CHEMBL3098554,CO[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)[C@H]2[C@H](OC(=O)c3ccccc3)[C@]34OC(=O)O[C@H]3[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C([C@@H](OC)C(=O)[C@]12C)C4(C)C,1.48,881.9279999999999,208.52,4.626100000000004,2.0,15.0,11.0,0.84375,1.453125,2.015625,0.0,338.0,-7.225370196
CHEMBL1081646,CCCN(CCC)c1cc(C(=O)Nc2ccc(O)cc2)ncn1,21.4,314.389,78.35000000000001,3.060900000000001,2.0,5.0,7.0,1.1304347826086956,1.7826086956521738,2.391304347826087,0.0,122.0,-4.399119258
CHEMBL2402250,CCOC(=O)c1cc(C#N)c(N2CCN(C(=O)NS(=O)(=O)c3ccc(F)cc3)CC2)nc1C(F)(F)F,0.053,529.4720000000002,132.7,2.5083800000000007,1.0,8.0,5.0,1.1666666666666667,1.7777777777777777,2.305555555555556,0.0,192.0,-5.013453712
CHEMBL234479,O=C(NCc1ccccn1)c1ccc2c(c1)Cc1c(-c3ccc(-c4ccc(O)cc4)cc3)n[nH]c1-2,13.26,458.5210000000001,90.9,5.345500000000005,3.0,4.0,5.0,0.9142857142857144,1.6571428571428573,2.4,0.0,170.0,-8.629104698
CHEMBL2058609,Br.N=C(N)SCc1ccccc1Sc1cc(F)ccc1CSC(=N)N,0.3,461.45100000000014,99.74,4.808140000000002,4.0,5.0,6.0,0.88,1.44,2.04,0.0,134.0,-5.466787462
CHEMBL3218859,COc1cc(CN2CCN(C)CC2)ccc1-c1nc2c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)c(Cl)cnc2[nH]1,2.7,522.0530000000002,112.4,3.122200000000001,3.0,7.0,7.0,1.2432432432432432,2.027027027027027,2.783783783783784,0.0,194.0,-5.754318804
CHEMBL2325704,CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CC1,21.0,398.48800000000006,88.17999999999999,2.4952000000000005,1.0,6.0,4.0,1.1428571428571428,1.9285714285714288,2.642857142857143,0.0,146.0,-5.387636807
CHEMBL497360,CN(c1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)C3CCCN3N(CCC(C)(C)C)C1=O)N2)S(C)(=O)=O,2.0,525.6530000000004,139.68999999999997,2.0650000000000004,2.0,8.0,5.0,1.2857142857142858,1.9714285714285715,2.6,0.0,192.0,-3.739123454
CHEMBL270034,CNC(=O)CN(C1CCCN(c2ccc(-n3ccccc3=O)cc2F)C1=O)S(=O)(=O)c1cc2ccc(Cl)nc2s1,0.1,604.0850000000002,121.68,3.1720000000000006,1.0,8.0,7.0,1.2,2.0,2.725,0.0,208.0,-6.224517409
CHEMBL2402257,CCOC(=O)c1cc(C#N)c(N2CC(NC(=O)NS(=O)(=O)c3ccccc3)C2)nc1C,0.41,443.4850000000002,141.49,1.3151000000000002,2.0,8.0,6.0,1.2903225806451613,1.967741935483871,2.5806451612903225,0.0,162.0,-4.383756373
CHEMBL3298893,O=C(C[C@H]1CNC(=O)c2cc(-c3cccc(F)c3)cn21)N[C@H](CO)c1ccccc1,2.7,407.4450000000001,83.36,2.818600000000001,3.0,4.0,6.0,1.1666666666666667,1.9666666666666663,2.7,0.0,154.0,-5.169710325
CHEMBL1684991,CC1(C)SC(C(=O)O)C(C(=O)O)S1,13.68,222.287,74.6,1.1089,2.0,4.0,2.0,1.0769230769230769,1.3846153846153846,1.6153846153846154,0.0,74.0,0.011105471
CHEMBL1087670,Cc1cnc(NCCc2ccc3c(c2)CCC3)c(=O)n1CC(=O)NCCONC(=N)N,0.67,427.5090000000002,147.15,0.225890000000003,5.0,7.0,10.0,1.2903225806451613,2.096774193548387,2.903225806451613,0.0,166.0,-5.36329459
CHEMBL1927153,COc1cccc(CN2CCCn3c(c4c(=O)n(-c5ccccc5Cl)[nH]c4cc3=O)C2)c1.Cl,22.3,487.3870000000001,72.25999999999999,3.9702000000000033,1.0,6.0,4.0,1.0606060606060606,1.878787878787879,2.6666666666666665,0.0,172.0,-6.426857858
CHEMBL609097,CCN(CC)CC.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CNS(=O)(=O)NC(=O)c2ccccc2O)[C@@H](O)[C@H]1O,1.23,566.6410000000004,218.05,-0.654199999999997,6.0,13.0,9.0,1.1025641025641026,1.7692307692307692,2.3846153846153846,0.0,214.0,-2.637179812
CHEMBL1778401,CC(C)c1cccc(Nc2nc3cc(Oc4ccnc(C(N)=O)c4)ccc3o2)c1,10.0,388.4270000000001,103.27,4.981000000000003,2.0,6.0,6.0,1.103448275862069,1.9310344827586208,2.7241379310344827,0.0,146.0,-6.199139699
CHEMBL1957478,COc1ccc(C2(c3ccc(F)c(-c4cccnc4)c3)N=C(N)N3CC(F)(F)CN=C32)cc1C,3.3,465.4790000000002,76.1,4.126020000000003,1.0,6.0,4.0,1.088235294117647,1.8529411764705883,2.5588235294117645,0.0,174.0,-7.438947845
CHEMBL2023068,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2c(-c3cccnc3)c[nH]c2c1=O,0.3,425.4960000000001,116.62,2.63408,2.0,7.0,4.0,1.25,2.125,2.90625,0.0,160.0,-5.444881114
CHEMBL2440465,CC(C)CCOC(=O)c1ccccc1-c1ccc(CN2CCC(COC(=O)c3c4n(c5ccccc35)CCCO4)CC2)cc1.CS(=O)(=O)O,5.4,690.8590000000004,124.37,6.866700000000009,1.0,9.0,10.0,0.9183673469387756,1.5918367346938775,2.306122448979592,0.0,262.0,-7.874888363
CHEMBL571650,O=C(N[C@@H](Cc1ccc(F)c(Br)c1)C(=O)O)c1ccc(Br)cc1NS(=O)(=O)c1cccc2nccnc12,0.03,652.2959999999999,138.35,4.520400000000002,3.0,6.0,8.0,1.027027027027027,1.7837837837837838,2.5135135135135136,0.0,190.0,-8.110971532
CHEMBL3127114,N#Cc1cc(-c2nc(N)[nH]c(=O)c2Cl)ccc1OCC1CCOC1,0.2,346.7740000000002,114.02,1.95948,2.0,6.0,4.0,1.5416666666666667,2.375,3.083333333333333,0.0,124.0,-4.693171583
CHEMBL1950886,CNC(=O)c1cc(Oc2ccc3nc(Nc4cccc(C(C)(C)C)c4)ncc3c2)ccn1,1.0,427.5080000000002,89.03,5.217800000000004,2.0,6.0,5.0,0.96875,1.78125,2.5625,0.0,162.0,-7.612152082
CHEMBL2170816,Cn1cc(-c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)cn1,11.8,342.36600000000004,87.2,2.2183,0.0,8.0,3.0,1.0769230769230769,2.0384615384615383,2.923076923076923,0.0,126.0,-4.713930055
CHEMBL1771363,CC(C)C[C@H](NC(=O)c1cc2ccccc2cn1)C(=O)OCc1ccccc1,7.12,376.4560000000001,68.29,4.122700000000003,1.0,4.0,7.0,1.0,1.6785714285714286,2.392857142857143,0.0,144.0,-5.864322536
CHEMBL593080,Cc1cc(C(F)(F)F)nc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CC(F)(F)C4)C3)C[C@@H]2C1,1.59,590.6370000000001,56.75000000000001,4.936640000000005,0.0,4.0,6.0,0.9523809523809524,1.5714285714285714,2.119047619047619,0.0,226.0,-7.164200611
CHEMBL3125043,C=Cc1cc([C@H](NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)Nc2cccc(C(=O)NS(=O)(=O)c3ccc(C(F)(F)F)cc3)c2)ccc1Oc1cc(OC)nc(-c2ccccc2)n1,9.7,916.976,204.00999999999996,8.460400000000007,4.0,11.0,14.0,0.7692307692307693,1.4307692307692308,2.0307692307692307,0.0,342.0,-11.7375203
CHEMBL227686,Cn1c(S)nc2ccc(Cl)cc21,27.2,198.678,17.82,2.5154000000000005,1.0,3.0,0.0,1.5,2.25,3.0,0.0,62.0,-2.749903562
CHEMBL3298819,O=C(CC1CNC(=O)c2cc(-c3ccccc3F)cn21)NCC1CCCCC1,11.9,383.4670000000002,63.13,3.665300000000003,2.0,3.0,5.0,1.2142857142857142,2.0,2.7857142857142856,0.0,148.0,-5.392570081
CHEMBL2338347,CS(=O)(=O)c1ccc([C@@H](CC2CCCC2)C(=O)Nc2cnc([C@H](O)CO)cn2)cc1Cl,3.36,467.975,129.48000000000002,2.861800000000001,3.0,7.0,8.0,1.2580645161290325,1.967741935483871,2.5161290322580645,0.0,168.0,-5.112597756
CHEMBL3288129,CCCC(=O)c1cc(C#N)c(N2CCC(C(=O)NS(=O)(=O)Cc3ccc(Cl)cc3)CC2)nc1C,0.4,503.0240000000003,120.23,3.760500000000003,1.0,7.0,8.0,1.2352941176470589,1.8823529411764703,2.4705882352941178,0.0,180.0,-6.662739699
CHEMBL403042,COc1ccc(-n2nc(C(N)=O)cc2C(=O)Cc2ccc(-n3ccccc3=O)cc2F)cc1,2.2,446.4380000000001,109.21,2.6952000000000007,1.0,7.0,7.0,1.0303030303030305,1.7575757575757576,2.393939393939394,0.0,166.0,-5.083434252
CHEMBL131,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,7.5,360.4500000000002,94.83,1.5576,3.0,5.0,2.0,1.3076923076923077,2.0384615384615383,2.730769230769231,0.0,142.0,-2.167248652
CHEMBL3222258,Cc1cccc(Cl)c1-c1ccc(N2CCOc3ncnc(N)c3C2=O)cc1,10.0,380.8350000000001,81.34,3.726820000000002,1.0,5.0,2.0,1.1111111111111112,1.8888888888888888,2.6296296296296298,0.0,136.0,-5.853609752
CHEMBL1253575,COc1cc(/C=C/C(=O)/C(Cc2cn(CCCCCCNC(=O)CCNC(=O)CCNC(=O)CO[C@H]3CC[C@@]4(C)C(=CC[C@@H]5[C@@H]4CC[C@@]4(C)[C@H]5CC[C@@H]4[C@H](C)CCCC(C)C)C3)nn2)=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,4.7,1117.4829999999993,223.46,11.17279999999999,6.0,13.0,30.0,0.7654320987654321,1.4197530864197532,2.098765432098765,0.0,442.0,-12.73683968
CHEMBL3297761,CN1CCN(C[C@@H](NC(=O)C[C@H]2CNC(=O)c3cc(-c4cccc(F)c4)cn32)C2CCCCC2)CC1,1.0,495.6430000000004,69.61000000000001,3.2813000000000008,2.0,5.0,7.0,1.1111111111111112,1.8888888888888888,2.638888888888889,0.0,194.0,-5.500994734
CHEMBL1083189,Cc1cnc(NCCc2ccc(F)cc2F)c(=O)n1CC(=O)NCCONC(=N)N,0.5,423.4240000000002,147.15,0.0153900000000019,5.0,7.0,10.0,1.3333333333333333,2.1,2.8,0.0,162.0,-5.095877024
CHEMBL1771360,C[C@H](O)[C@H](NC(=O)c1cc2ccccc2cn1)C(=O)OCc1ccccc1,7.05,364.4010000000001,88.52,2.4574000000000007,2.0,5.0,6.0,1.0740740740740742,1.7407407407407407,2.4444444444444446,0.0,138.0,-4.5066485
CHEMBL258134,Cn1ncc(-c2ccc(F)cc2)c(-c2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2)c1=O,0.16,540.3780000000002,101.29,4.985900000000004,2.0,5.0,7.0,1.0,1.5945945945945943,2.189189189189189,0.0,188.0,-7.96933105
CHEMBL3596924,COc1c(-c2cnc3[nH]cc(C(=O)c4ccc(CO)cc4Cl)c3c2)cnn1C,7.8,396.83400000000006,93.03,3.348700000000002,2.0,6.0,5.0,1.2857142857142858,2.107142857142857,2.821428571428572,0.0,142.0,-5.732566632
CHEMBL2380458,COc1ccc(C2(c3cccc(-c4cncnc4)c3)CCC(N)=N2)cc1,0.3,344.4180000000002,73.39,3.546800000000001,1.0,5.0,4.0,0.9615384615384616,1.7307692307692308,2.3846153846153846,0.0,130.0,-5.885511082
CHEMBL393099,C[C@@H]1O[C@H](c2ccc([N+](=O)[O-])cc2)OC[C@H]1N,6.9,238.243,87.62,1.356,1.0,5.0,2.0,1.411764705882353,2.0588235294117645,2.588235294117647,0.0,92.0,-1.73277783
CHEMBL207075,Cc1cc(COc2ccc(C(=O)NC3(CC(=O)NO)CCN(c4ccccc4)CC3)cc2)c2ccccc2n1,0.5,524.6210000000002,103.79,4.786720000000003,3.0,6.0,8.0,0.9743589743589745,1.6666666666666667,2.3846153846153846,0.0,200.0,-7.48479865
CHEMBL221959,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,10.0,312.377,88.91,1.5447799999999996,1.0,5.0,3.0,1.565217391304348,2.391304347826087,3.1739130434782608,0.0,120.0,-2.881796784
CHEMBL2402142,CCOC(=O)c1cc(C#N)c(N2CCN(C(=O)NS(=O)(=O)c3ccc(Cl)s3)C(CCC(=O)O)C2)nc1C(F)(F)F,0.19,624.0190000000001,170.0,3.3175800000000013,2.0,10.0,8.0,1.325,2.025,2.575,0.0,216.0,-4.753224803
CHEMBL225085,COCC[C@H](CC1(C(=O)NCCCc2ccc(Cl)cc2)CCCC1)C(=O)O,12.0,395.9270000000002,75.63,4.076600000000004,2.0,3.0,11.0,1.2592592592592593,1.9259259259259256,2.5185185185185186,0.0,150.0,-5.688954751
CHEMBL449468,Cc1c(-c2cccc(OCCCCC(=O)O)c2)c(=O)n(C[C@H](N)c2ccccc2)c(=O)n1Cc1c(F)cccc1C(F)(F)F,0.1,613.6080000000003,116.55,5.525320000000005,2.0,7.0,12.0,0.9772727272727272,1.681818181818182,2.363636363636364,0.0,232.0,-8.016036625
CHEMBL2376325,CCC1(C)NC(=O)c2cc(S(=O)(=O)Nc3ccc(Cl)cc3)ccc2NC1=O,5.5,407.8790000000001,104.37,2.9914000000000014,3.0,4.0,4.0,1.1111111111111112,1.7777777777777777,2.4074074074074074,0.0,142.0,-6.242034739
CHEMBL496600,Cc1cc(Cn2c(=O)c(C3=CS(=O)(=O)c4ccccc4N3)c(O)c3cc(F)ccc32)ccc1F,5.3,480.4920000000001,88.4,4.539820000000002,2.0,6.0,3.0,1.0294117647058822,1.7941176470588236,2.5588235294117645,0.0,172.0,-7.200828045
CHEMBL230383,C[C@H](Cc1cccc(CC(=O)NCc2cc(C(F)(F)F)ccc2F)c1)NC[C@H](O)c1ccc(O)c(CO)c1,2.0,534.5500000000002,101.82,4.155500000000005,5.0,5.0,11.0,1.0,1.736842105263158,2.4473684210526314,0.0,204.0,-7.700107782
CHEMBL2170805,CN(C)CCNc1cnc2nnn(Cc3ccc4ncccc4c3)c2n1,2.08,348.41400000000004,84.64999999999999,1.791299999999999,1.0,8.0,6.0,1.1538461538461535,2.076923076923077,2.9615384615384617,0.0,132.0,-5.067962108
